4th Generation District Heating (4GDH): Integrating smart thermal grids into future sustainable energy systems|4FntQV-ZGaUJ|https://www.sciencedirect.com/science/article/pii/S0360544214002369|H Lund , S Werner , R Wiltshire, S Svendsen...|Energy|2014|Elsevier|... One of the main challenges for the authorities with regard to providing suitable planning and market regulation was to deal ... is security of supply in relation to the two oil crises leading to a focus on energy efficiency related to CHP and replacing oil with various local and/or ...|1216|732|2020-06-06|local+energy+market
The impact of rule of law on market value creation for local alliance partners in BRIC countries|AdtGEPN8XKoJ|https://www.sciencedirect.com/science/article/pii/S1075425312000622|D Li , SR Miller , L Eden , MA Hitt|Journal of International Management|2012|Elsevier|... The Impact of Rule of Law on Market Value Creation for Local Alliance Partners in BRIC Countries ... The weaker the rule of law in the local market , the greater are the opportunities for opportunistic behavior by the local partner (Delios and Henisz, 2000) ...|33|731|2020-06-06|local+energy+market
Forecasting the day-ahead spinning reserve requirement in competitive electricity market|1m74_VTwhokJ|https://ieeexplore.ieee.org/abstract/document/4596099/|NM Pindoriya , SN Singh ...|... IEEE Power and Energy ...|2008|ieeexplore.ieee.org|... global and sharp local variations of the SR requirement signal can be effectively represented by the wavelet basis activation function for hidden layer neurons. II. ANCILLARY SERVICES IN CALIFORNIA MARKET In California electricity markets, the energy market and the ...|14|733|2020-06-06|local+energy+market
Diagnosing market power in California&#39;s deregulated wholesale electricity market|lJ6G4FgzStwJ|https://escholarship.org/uc/item/3rx965d5|S Borenstein , J Bushnell , F Wolak|1999|1999|escholarship.org|... In doing so, the ISO operates an \imbalance energy &#34; market , which is also commonly called the real-time energy market . In this market , additional generation is procured in the event of ... shortfall (or surplus) on the imbalance energy market . 8 To date, no further penalties are ...|146|734|2020-06-06|local+energy+market
Distributed energy resources market diffusion model|UyyWtxEOj58J|https://www.sciencedirect.com/science/article/pii/S0301421507000973|KM Maribu, RM Firestone, C Marnay , AS Siddiqui|Energy Policy|2007|Elsevier|... typically experiences a slow initial adoption followed by an exponential growth until the market matures and growth slows down, thus producing the well known S-curve of market diffusion (Rogers ... Characteristics, such as building energy profiles and local tariff structures ...|61|735|2020-06-06|local+energy+market
Active Market Share: measuring competitiveness in retail energy markets|itRd9zWb7QwJ|https://www.sciencedirect.com/science/article/pii/S0957178700000023|D Loomis, E Malm|Utilities Policy|1999|Elsevier|... accurate measure of market competitiveness than do measures based on aggregate numbers. The AMS and NMMS will be of particular importance to regulators who are attempting to measure the competitiveness of newly deregulated retail energy and local telephone markets ...|9|736|2020-06-06|local+energy+market
Financing capital investments in urban infrastructure: constraints in accessing capital market by urban local bodies|6i6fym82OyAJ|https://www.jstor.org/stable/4410237|S Bagchi|Economic and Political Weekly|2001|JSTOR|... poor financial situation acts as a majorhindr- ance in the path of tapping capital market for resource ... city governments is mainly due to (a) the narrow tax base of the urban local bodies; (b ... same due to the growing resentment among the traders for the time and energy wasted in ...|23|737|2020-06-06|local+energy+market
Role of non-wood forest products for local livelihoods in countries with transition and market economies: case studies in Ukraine and Sweden|WKn9D571fqAJ|https://www.tandfonline.com/doi/abs/10.1080/02827581.2011.629622|N Stryamets , M Elbakidze ...|Scandinavian journal of ...|2012|Taylor &amp; Francis|... Finally, we discuss the role of NWFPs in countries with transition and market economies, and the extent to which the countries support sustainable ... NWFPs were one of the first sources of food, medicine, fibre, energy and other resources that sustained local communities ...|29|738|2020-06-06|local+energy+market
California shows the future of electricity production in the single market|RpicGNtAkGQJ|https://www.sciencedirect.com/science/article/pii/0301421595000906|GT Svendsen|Energy policy|1995|Elsevier|... requiring it to maintain standby capa- city indefinitely, should bypassing rate- payers opt to return to the local system ... The Danish Anti Trust Com- mission (1993, p 7) concludes that ~the public Danish energy sector is characterized by a system where market forces are out of ...|16|739|2020-06-06|local+energy+market
Commercial crossbreeding between Ile-de-France, Rambouillet, Chios and local fat-tail Awassi for market lamb production|R90EIR94YBoJ|https://www.sciencedirect.com/science/article/pii/092144889090075H|O Güney|Small Ruminant Research|1990|Elsevier|... early growth and carcass quality, and the Rambouillet for early growth; the Awassi is the local sheep which ... DM, 6.8% ash, 2.9% crude fat and 18.7% crude protein (CP), with a CP/ energy (starch equivalent ... COMMERCIAL CROSSBREEDING FOR MARKET LAMB PRODUCTION ...|24|741|2020-06-06|local+energy+market
Decomposition algorithms for market clearing with large-scale demand response|-Q8qXLjrNJkJ|https://ieeexplore.ieee.org/abstract/document/6558502/|N Gatsis , GB Giannakis|IEEE Transactions on Smart Grid|2013|ieeexplore.ieee.org|... The problem decouples into separate subproblems for the market operator and each aggregator. Each aggregator addresses its local optimization aided by the end-users&#39; smart meters ... This paper is concerned with large-scale incorporation of DR into an energy market ...|59|740|2020-06-06|local+energy+market
Distributed generation dispatch optimization by artificial neural network trained by particle swarm optimization algorithm|WC2u40cWq3sJ|https://ieeexplore.ieee.org/abstract/document/5953071/|S Golestani , M Tadayon|... on the European Energy Market ...|2011|ieeexplore.ieee.org|... In the proposed method integer coded Genetic algorithm is used for optimal sitting to escape from local minimums and use perturbation and mutation operators and PSO algorithm is 545 2011 8th International Conference on the European Energy Market (EEM) â€¢ 25-27 May ...|20|742|2020-06-06|local+energy+market
Generation and reserve dispatch in a competitive market using constrained particle swarm optimization|pwwMt66TrgYJ|https://www.sciencedirect.com/science/article/pii/S0142061509000970|EN Azadani , SH Hosseinian , B Moradzadeh|... of electrical power &amp; energy ...|2010|Elsevier|... objective of the joint energy and reserve dispatch in a multi-area electricity market is to ... fuel are considered, it is difficult to reach optimal point because of local minima. The piecewise quadratic function with valve-points effect is described in (12) and energy cost corresponding to ...|55|743|2020-06-06|local+energy+market
The world gas market in 2030â€“development scenarios using the World Gas Model|uwXfWdJipeMJ|https://www.inderscienceonline.com/doi/abs/10.1504/IJGEI.2011.039985|D Huppmann , R Egging , F Holz ...|... of Global Energy ...|2011|inderscienceonline.com|... medium- and long-term supply security should not be of major concern, though local effects are ... considered as a drawback, it allows us to study specific details of the natural gas market ... strive at depicting a realistic picture of the natural gas sector within the energy system, which ...|27|744|2020-06-06|local+energy+market
Equilibrium state of a price-maker energy hub in a competitive market with price uncertainties|sTdIbpGFTPQJ|https://digital-library.theiet.org/content/journals/10.1049/iet-rpg.2019.0958|A Heidari , SS Mortazavi, RC Bansal|IET Renewable Power Generation|2020|IET|... The high flexibility of the energy hub helps it to make a profit from participation in the energy market ... In the model of [ 8 ], rival energy hubs are not considered since they may affect the decision-making framework in the energy market ...||745|2020-06-06|local+energy+market
Individual decisions and system development–Integrating modelling approaches for the heating market|4kRjvjAB3KYJ|https://www.sciencedirect.com/science/article/pii/S0306261913009525|K Bauermann, S Spiecker, C Weber|Applied energy|2014|Elsevier|... Because of these developments local energy sources and such with diversified procurement structure are prioritised ... Heat market decision makers slowly increase the rate of full refurbishments in view of lower fuel dependency ...|22|746|2020-06-06|local+energy+market
Voluntary simplicity: an exploration of market interactions|qBfahPofb9oJ|https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1470-6431.2009.00760.x|D Shaw, C Moraes|International Journal of Consumer Studies|2009|Wiley Online Library|... Hazel, Farming methods, fair trade, country of origin, environment, air travel, political, Grow own, local stores, farmers market , wholefood store ... Shelly, animal welfare, local produce, energy efficiency, Grow own, supermarket, local store ...|131|747|2020-06-06|local+energy+market
The provision and impact of job-related formal training in a local labour market|ywxrw8kHuc4J|https://rsa.tandfonline.com/doi/abs/10.1080/00343409412331348496|P Elias, M Healey|Regional Studies|1994|rsa.tandfonline.com|... THE PROVISION OF JOB-RELATED TRAINING BY LOCAL EMPLOYERS ... Industry divisions 0-1 Agriculture, energy , water 2 Mineral extraction, metals 3 Metal goods, engineering ... various characteristics of employers, the composition of their workforce, the job market con- ditions ...|16|748|2020-06-06|local+energy+market
Public timber supply, market adjustments, and local economies: economic assumptions of the Northwest Forest Plan|Sgwt0mCxnLQJ|https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1523-1739.2006.00383.x|TM Power|Conservation Biology|2006|Wiley Online Library|... expect technological change to continue to boost worker productivity as capital and energy are substituted ... area actually increased modestly as a result of some of the market adjustments discussed ... on federal land, would have been a downward force on local economies rather ...|34|751|2020-06-06|local+energy+market
Building up a market for Third Party Financing in Upper Austria&#39;|fbNd_cnPwOUJ|https://www.eceee.org/static/media/uploads/site-2/library/conference_proceedings/eceee_Summer_Studies/2003c/Panel_5/5119egger/paper.pdf|C Egger, C Öhlinger|... Mandelieu|2003|eceee.org|... Conclusions &amp; outlook Regional and local energy agencies or other bodies can sig- nificantly contribute to a TPF market development by of- fering the following services. The crucial points for a successful support of the TPF market development are ...|2|749|2020-06-06|local+energy+market
Local housing market volatility|Jm5P1N_s3g4J|https://www.researchgate.net/profile/Ed_Ferrari/publication/265488788_Local_housing_market_volatility/links/553e24160cf294deef6fba82/Local-housing-market-volatility.pdf|E Ferrari , A Rae|York: Joseph Rowntree Foundation|2011|researchgate.net|... Second, housing market differentials and low demand are explored in order to understand their contribution to local market volatility ... Looking at housing market volatility and local market differentials can tell much about why and how volatility impacts different areas ...|25|750|2020-06-06|local+energy+market
Negotiated predictive dispatch: Receding horizon nodal electricity pricing for wind integration|jptdS1pvbSYJ|https://ieeexplore.ieee.org/abstract/document/5953046/|J Warrington , S Mariéthoz...|... European Energy Market ...|2011|ieeexplore.ieee.org|... 2011 8th International Conference on the European Energy Market (EEM) • 25-27 May 2011 • Zagreb, Croatia ... If a price-elastic market participant me at node i is offered a proposed price ... its desired power output schedule pe ime by carrying out a local optimization considering ...|15|752|2020-06-06|local+energy+market
Ordos Municipality: A market -era resource boomtown|IlFQ3ugkHJYJ|https://www.sciencedirect.com/science/article/pii/S0264275114002029|MD Woodworth|Cities|2015|Elsevier|... Critical to the articulation of a market -era resource boomtown is the intersection of municipal autonomy under China&#39;s ... by outlining the history of the Ordos region and traces the geographical shifts in energy resource production that contributed to the local mining and ...|29|753|2020-06-06|local+energy+market
Small wind turbinesâ€“A unique segment of the wind power market|cyWbQA12TOcJ|https://www.sciencedirect.com/science/article/pii/S0960148112005083|Z Simic , JG Havelka, MB Vrhovcak|Renewable Energy|2013|Elsevier|... Energy Sources (RES) are playing an increasing role in modern electric power systems due to their local availability, public acceptance, environment friendliness and rising fossil fuels prices. The renewable energy source closest to becoming competitive on the market is wind ...|64|754|2020-06-06|local+energy+market
Inducement and blocking mechanisms in the development of a new industry: the case of renewable energy technology in Sweden|axj0SchdM5kJ|https://books.google.com/books?hl=en&amp;lr=&amp;id=0Jb0__H1C1oC&amp;oi=fnd&amp;pg=PA89&amp;dq=local+energy+market&amp;ots=NiQvHa5wDN&amp;sig=Vz-gkM_eIknLLwsa63dNewHSYRo|A Johnson, S Jacobsson|Technology and the market : demand ...|2001|books.google.com|... IMPLICATIONS FOR POLICY In order to develop an industry supplying RET, as well as to speed up the local diffusion of RET, there is ... Hence, due to deregu- lation and internationalization, the energy market is no longer a closed market where the diffusion of one technology (for ...|217|755|2020-06-06|local+energy+market
How Local Discrimination Can Promote Global Public Goods|J8FvNxoRTPoJ|https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/bulr95&amp;section=74|T Meyer|BUL Rev.|2015|HeinOnline|... sellers are deprived of market -share, a welfare-defeating result. Indeed, local content requirements, and disputes about their legality, have become especially common in the renewable energy sector in the last several years. The most recent and prominent local content case is ...|32|756|2020-06-06|local+energy+market
A dispatch based pricing model for the New Zealand electricity market|P4yMDxnb3QAJ|https://link.springer.com/chapter/10.1007/978-94-010-0710-8_8|BJ Ring, EG Read|Electricity transmission pricing and technology|1996|Springer|... This approach allows each generator or load to simply sell or buy energy at the local spot price ... It can also be shown that it gives the right &#34;first order&#34; signals for economic generation, and hence is the only non-distortionary pricing option for a truly competitive market ...|24|757|2020-06-06|local+energy+market
Determining energy and climate market policy using multiobjective programs with equilibrium constraints|5fDj7KhrBEIJ|https://www.sciencedirect.com/science/article/pii/S0360544215015194|S Siddiqui , A Christensen|Energy|2016|Elsevier|... Recall the Newton method [3] for finding a local minimum for a single-objective optimization ... the place of biofuels in the renewable fuel standard, along with the market issues surrounding the ... The Energy Independence and Security Act of 2007 (Public Law 110â€“140) contained a ...|25|758|2020-06-06|local+energy+market
Effective market monitoring in deregulated electricity markets|an2eF-1MU5sJ|https://ieeexplore.ieee.org/abstract/document/1198276/|AF Rahimi, AY Sheffrin|IEEE Transactions on Power systems|2003|ieeexplore.ieee.org|... prices based on mitigated bids due to post-mortem recognition of local market power conditions ... in bidding patterns-changes in bidding patterns should be monitored in the energy , ancillary services ... on different days could signal the need for close scrutiny by the market monitor ...|123|759|2020-06-06|local+energy+market
Renewable energy resources: Current status, future prospects and their enabling technology|NKeOq12YPjoJ|https://www.sciencedirect.com/science/article/pii/S1364032114005656|O Ellabban , H Abu-Rub , F Blaabjerg|Renewable and Sustainable Energy ...|2014|Elsevier|... sunlight is focused onto a smaller area, is on the edge of entering full market deployment ... Centralized systems for local power supply have different technical advantages concerning electrical performance, reduction of storage needs, availability of energy , and dynamic ...|1265|760|2020-06-06|local+energy+market
A review on global solar energy policy|NWD2hFKdMUUJ|https://www.sciencedirect.com/science/article/pii/S1364032111000220|KH Solangi , MR Islam, R Saidur , NA Rahim ...|... and sustainable energy ...|2011|Elsevier|... Table 3. Environmental impacts of the present energy system [14]. Energy source, Inherent, Avoidable ... Coal, CO 2, Mining, Acid rain, Air pollution. Oil, CO 2, Ocean pollution, Air pollution, local water resources ... Mature market economics, 10,465, 11,877, 13,080, 13,745, 14,392, 15,183 ...|881|761|2020-06-06|local+energy+market
Biomass energy in Vojvodina: Market conditions, environment and food security|h80Ze7gsoCsJ|https://www.sciencedirect.com/science/article/pii/S1364032109002500|SN Dodić, SD Popov, JM Dodić, JA Ranković...|... and Sustainable Energy ...|2010|Elsevier|... key element to overcome the stalemate in international climate negotiations; energy policy markers ... From the whole panoramic view for the biofuels production, market and consumers showed ... of raw materials costs depends (between others factors) of local economies, regional ...|33|763|2020-06-06|local+energy+market
Energy , the state, and the market : British energy policy since 1979|kaM5Zl3Gr4IJ|https://books.google.com/books?hl=en&amp;lr=&amp;id=z3QxlLIWsAIC&amp;oi=fnd&amp;pg=PP15&amp;dq=local+energy+market&amp;ots=tkcQVxUD5A&amp;sig=ZKTKHY_RVJfWRMIl5BpvjeBYOO4|D Helm|2004|2004|books.google.com|... financial limit Energy Saving Trust fast-breeder reactor Federal Energy Regulation Commission ... Policy Research kilowatt kilowatt hour Large Combustion Plants Directive local distribution zone ... alloy graphite moderated gas-cooled uranium oxide reactor market abuse licence ...|392|765|2020-06-06|local+energy+market
Beyond average energy consumption in the French residential housing market : A household classification approach|dD6wLwwdJPwJ|https://www.sciencedirect.com/science/article/pii/S030142151730263X|E Hache , D Leboullenger, V Mignon|Energy policy|2017|Elsevier|... do we need a segmentation analysis for energy expenditures in the residential housing market ... agent within the group is supposed to have the same energy consumption level ... 2008) highlight the relevance of a regionally-disaggregated (national/ local ) approach, evidencing ...|22|762|2020-06-06|local+energy+market
A mid-term, market -based power systems planning model|aYBZuyQK8lQJ|https://www.sciencedirect.com/science/article/pii/S0306261916308455|NE Koltsaklis , AS Dagoumas , MC Georgiadis ...|Applied Energy|2016|Elsevier|... mainland electric system, as well as the optimum interconnection capacity. It also quantifies the effects on the Day-Ahead electricity market and on the energy mix. The paper demonstrates that the model can provide useful insights ...|35|764|2020-06-06|local+energy+market
State of the Market Report for PJM|Mk-We_05DD8J|https://www.monitoringanalytics.com/reports/PJM_State_of_the_Market/2019/2019q2-som-pjm-sec1.pdf|LLC Monitoring Analytics|... Market Monitor for PJM Report; ...|2015|monitoringanalytics.com|... 8 Section 1 Introduction Â© 2019 Monitoring Analytics, LLC competitive and thus where market design alone cannot mitigate market power. In the PJM energy market , this occurs primarily in the case of local market power. When ...|36|766|2020-06-06|local+energy+market
Market formation in technological innovation systems-diffusion of photovoltaic applications in Germany|uhJHlFi5NXIJ|https://www.tandfonline.com/doi/abs/10.1080/13662716.2011.561028|U Dewald, B Truffer|Industry and Innovation|2011|Taylor &amp; Francis|... to this, the solar initiatives movement lobbied for the introduction of local feed-in ... PV applications as an ideal counterpart to the large- scale-dominated conventional energy industry ... Therefore, market dynamics shifted nearly completely from MS1 to MS2 during the nursing phase ...|173|767|2020-06-06|local+energy+market
Energy Efficiency and Federalism|WnAoBKaedSwJ|https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/mlro107&amp;section=8|AE Carlson|Mich. L. Rev. First Impressions|2008|HeinOnline|... These states regulated appliance standards in order to overcome a market failure: appliances are often pur- chased not by those who will pay ... a state needs to show that more stringent state regulation is necessary to meet &#34;un- usual and compelling State or local energy or water ...|26|769|2020-06-06|local+energy+market
Impacts of electric vehicle charging under electricity market operations|k2Us5vO8fRcJ|https://www.sciencedirect.com/science/article/pii/S0306261912004977|A Foley , B Tyther, P Calnan, BÓ Gallachóir|Applied Energy|2013|Elsevier|... Wind-follow charging also referred to as a renewable energy market signal assumes EVs will use smart metering to charge exclusively from renewable energy sources to reduce the emissions impact of EVs, provide regulation for the power system and act as a solution to ...|221|768|2020-06-06|local+energy+market
Competitive advantage and market organizations in the 21st century: Market driving or market driven|F75Nw5-k4MYJ|https://nsuworks.nova.edu/hcbe_facbooks/57/|BG Mujtaba , D McFarlane|2006|2006|nsuworks.nova.edu|... Ethics and the need for future global consciousness is illustrated by energy policy, which pits consumers and business interests against local communities and ... grounded in community-based institutions while governments seek growth through market expansion worldwide ...|2|772|2020-06-06|local+energy+market
Strong local government moving to the market ?: The case of low carbon futures in the city of Örebro, Sweden|pZhRycmtj_oJ|https://www.diva-portal.org/smash/record.jsf?pid=diva2:1218296|M Granberg|2018|2018|diva-portal.org|... is to be perceived as a &#39;least likely&#39; case for utilizing market mechanisms due ... by a presentation of Swedish policy development within the fields of climate change, energy generation and GHG mitigation, again highlighting the central role given to Swedish local government ...|1|774|2020-06-06|local+energy+market
The conundrums facing Australia&#39;s national electricity market|5xL4bg4pbCcJ|https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1759-3441.2006.tb00409.x|L Chester|Economic Papers: A journal of applied economics ...|2006|Wiley Online Library|... When the technical limit of capacity is reached, local generators must be dispatched to meet outstanding local demand ... interconnectors which have a strong interest in maintaining NEM regional price differentials (Booth, 2002, 2003; COAG Energy Market Review, 2002; Port ...|35|771|2020-06-06|local+energy+market
Market power monitoring and mitigation in the US wholesale power markets|r_me2m-he7kJ|https://www.sciencedirect.com/science/article/pii/S0360544205001180|U Helman|Energy|2006|Elsevier|... to the development of transmission infrastructure for power pooling or to voluntary divestiture decisions made by the local utilities with ... RTO markets approved heretofore is a bid-based, centrally optimized spot (day-ahead and real-time) auction market for energy and possibly ...|73|773|2020-06-06|local+energy+market
Positioning planning in a market economy|RSQKURq73kkJ|https://journals.sagepub.com/doi/abs/10.1068/a300631|P McDermott|Environment and Planning A|1998|journals.sagepub.com|... Increasing the scope of market regulation: deregulation of the financial and distribution sectors ... Ministry of Works and Development and other agencies of development ( energy development, Forest ... to enhance transparency and accountability; and the reform of local government ...|35|770|2020-06-06|local+energy+market
Electricity price impacts of feed-in tariff policies: The cases of Malaysia, the Philippines, and Thailand|F-EIQrIh43gJ|https://www.eria.org/RPR_FY2013_No.29_Chapter_11.pdf|R Pacudan|... Kimura|2014|eria.org|... Taxes and other levies include (1) value-added tax (VAT); (2) local franchise tax; (3) business tax; ... renewable energy certificates, feed-in tariff, net metering and green energy market option. It established the National Renewable Energy Board (NREB) ...|8|775|2020-06-06|local+energy+market
Distribution load estimation-a function for the electric utility in the de-regulated electricity market|z5ZJEV5HcuMJ|https://ieeexplore.ieee.org/abstract/document/500732/|A Seppala, M Lehtonen|... International Conference on Energy ...|1995|ieeexplore.ieee.org|... area. Only transmission of electricity remains as local monopoly and energy sales will be separated from distribution and transmission. In Finland the de-regulation of electricity market is planned to begin in the middle of 1995 ...|21|776|2020-06-06|local+energy+market
A review of the monitoring of market power the possible roles of tsos in monitoring for market power issues in congested transmission systems|soskbZxXoicJ|https://www.repository.cam.ac.uk/handle/1810/131634|P Twomey, RJ Green , K Neuhoff , D Newbery|2006|2006|repository.cam.ac.uk|... centers and in geographically remote areas, there are often only a small number of generation units able to meet a local energy or reserve capacity requirement. In such cases the incumbent generators face little competition and have the potential to exercise market power ...|76|777|2020-06-06|local+energy+market
Market design and motivated human trading behavior in electricity markets|uVauL59lnB0J|https://ieeexplore.ieee.org/abstract/document/772842/|MA Olson, SJ Rassenti , VL Smith ...|Proceedings of the ...|1999|ieeexplore.ieee.org|... If the offer was only partially accepted, a local expert system algorithm managed the generators by turning on the minimum cost subset needed to ... Sellers whose generator offers to the energy market were accepted at less than full capacity were free to offer that capacity, or any ...|50|778|2020-06-06|local+energy+market
Free market environmentalism: friend or foe?|68WmPRKN36MJ|https://www.tandfonline.com/doi/abs/10.1080/09644019308414061|R Eckersley|Environmental Politics|1993|Taylor &amp; Francis|... Local islanders who do not hold quotas are demanding some kind of return on the catch on the ground that the fishery belongs to everyone on the island, not just the fishers ... Amory Lovins has long advocated the advantages of creating a market in energy efficiency through the ...|79|779|2020-06-06|local+energy+market
FLECH: A Danish market solution for DSO congestion management through DER flexibility services|W3q3EVZUMcwJ|https://ieeexplore.ieee.org/abstract/document/8946794/|C Zhang, Y Ding , NC Nordentoft...|... and Clean Energy|2014|ieeexplore.ieee.org|... to TSO, eg the EcoGrid EU market complies with a bidless clearing process, the Olympic Peninsula market and the PowerMatcher energy management system ... system-wide imbalance occurring, while the executive issue for DSO is to relieve the congestions in local net- work ...|83|780|2020-06-06|local+energy+market
Behind the EU&#39;s Energy and Climate Policy Conundrum: Erroneous Power Toolbox, Deadlocks and the Way Forward|o6Ul8C_cKe8J|https://onlinelibrary.wiley.com/doi/abs/10.1111/jcms.12925|F Proedrou|JCMS: Journal of Common Market Studies|2020|Wiley Online Library|... The EU has approached both goals through a marketsâ€�based lens by establishing a single energy market . Within ... The policy focus within the central pillar of the evolving single energy market , however, has been rather uneven. The ...||781|2020-06-06|local+energy+market
Market triumphalism and the CBNRM &#39;crises&#39; at the South African section of the Great Limpopo Transfrontier Park|1qxIuon7dwkJ|https://www.sciencedirect.com/science/article/pii/S0016718507001340|W Dressler , B Büscher|Geoforum|2008|Elsevier|... Driven by &#39;publicâ€“private partnerships&#39;, local involvement in free- market enterprise supposedly supports regional conservation and development, effectively producing transfrontier-related &#39;community-based natural resource management&#39; (see Katerere et al., 2001, Banda, 2002 ...|84|782|2020-06-06|local+energy+market
The impact of industrial robots on EU employment and wages: A local labour market approach|BCZrdac3RpoJ|https://www.econstor.eu/handle/10419/207001|F Chiacchio, G Petropoulos , D Pichler|2018|2018|econstor.eu|... and wages: A local labour market approach WO RK IN G P APER -- IS S UE 1 6 -- 2 01 5 ... Ground-breaking innovations allow easy communication and travel within and between countries, use less energy to do the housework and provide instant access to any kind of information ...|71|783|2020-06-06|local+energy+market
Water footprint of cereals and vegetables for the Beijing market : comparison between local and imported supplies|xfbKBAQQHigJ|https://onlinelibrary.wiley.com/doi/abs/10.1111/jiec.12037|J Huang , BG Ridoutt , H Zhang , C Xu...|Journal of Industrial ...|2014|Wiley Online Library|... N fertilizer rate was estimated by farmers&#39; expenditure on fertilizer (NDRC 2010) and the surveyed average local market price of fertilizer in 2010 ... Each expenditure was converted to a physical quantity based on the surveyed average local market price of each input in 2010 ...|33|784|2020-06-06|local+energy+market
Analysis of distributed-generation photovoltaic deployment, installation time and cost, market barriers, and policies in China|Ot0fRL78MSEJ|https://www.sciencedirect.com/science/article/pii/S0301421515000737|F Zhang , H Deng, R Margolis , J Su|Energy Policy|2015|Elsevier|... the local wholesale benchmark price for non-sulfur coal-fired generation (around 0.35â€“0.45 RMB/kWh) (NDRC, 2013). The DG PV market , however, has not responded rapidly to this new performance-based policy framework. In August 2013, the NDRC and the National Energy ...|75|785|2020-06-06|local+energy+market
Market Design and Trading Strategies for Community Energy Markets with Storage and Renewable Supply|zuXkRGbgZToJ|https://www.mdpi.com/1996-1073/13/4/972|AM Alabdullatif, EH Gerding , A Perez-Diaz|Energies|2020|mdpi.com|... Article. Market Design and Trading Strategies for Community Energy Markets with ... To this end, the aim of this paper is to propose a novel market mechanism for community energy markets, and through simulations show the benefits of such a market for the various participants ...|1|786|2020-06-06|local+energy+market
Diagnosing market power in California&#39;s restructured wholesale electricity market|wljRbg7AmvEJ|https://www.nber.org/papers/w7868|S Borenstein , J Bushnell , F Wolak|2000|2000|nber.org|... In doing so, the ISO operates an Ximbalance energy &#34; market , which is also commonly called the realTtime energy market . In this market , additional generation is procured in the event of ... shortfall (or surplus) on the imbalance energy market . 10 During our sample period, no ...|103|787|2020-06-06|local+energy+market
Micro-motives and state and local climate change initiatives|mbh562QN72QJ|https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/harlpolrv2&amp;section=10|KH Engel , BY Orbach|Harv. L. &amp; Pol&#39;y Rev.|2008|HeinOnline|... In this sense, the demand and supply in the market for local initiatives are similar to demand and supply in other markets where consumers&#39; preferences respond to variations in supply ... See The New Rules Project, Update: Voters Decide State and Local Energy Initiatives (Nov ...|128|789|2020-06-06|local+energy+market
Explaining the transparency of local government websites through a political market framework|hBRdQgHMdWMJ|https://www.sciencedirect.com/science/article/pii/S0740624X17302617|AF Tavares , NF da Cruz|Government Information Quarterly|2017|Elsevier|... Government Information Quarterly. Explaining the transparency of local government websites through a political market framework. Author links open overlay panelAntonio F.Tavares a b Nuno F.da Cruz c. Show more ...|19|788|2020-06-06|local+energy+market
Flexibility reserve reductions from an energy imbalance market with high levels of wind energy in the western interconnection|gpRDZi97UCwJ|https://www.osti.gov/biblio/1028530|J King, B Kirby, M Milligan, S Beuning|2011|2011|osti.gov|... We used data from the recent Western Wind and Solar Integration Study (WWSIS), managed by the National Renewable Energy Laboratory (NREL) on behalf of the US Department of Energy (DOE) [1], focusing on the local priority case ... EIM: Energy Imbalance Market ...|37|790|2020-06-06|local+energy+market
Market -based versus price-based microgrid optimal scheduling|BZtqg3HzSbEJ|https://ieeexplore.ieee.org/abstract/document/7460108/|S Parhizi , A Khodaei ...|IEEE Transactions on ...|2016|ieeexplore.ieee.org|... transfer will be determined via a local cost minimization problem rather than being determined by the DMO via a market mechanism. In either method, however, the microgrid needs to determine the optimal schedule of local DERs and loads to address its energy needs and ...|66|791|2020-06-06|local+energy+market
Market failures of Market Coupling and counter-trading in Europe: An illustrative model based discussion|WmMpvyBHsGkJ|https://www.sciencedirect.com/science/article/pii/S0140988311002933|G Oggioni , Y Smeers|Energy Economics|2013|Elsevier|... All this recalls now outdated discussions in California well before the meltdown and more recently in Texas before the decision to go nodal. In both cases, local congestion and counter-trading turned out to be much more important than initially foreseen ... 3.1. The energy market ...|85|793|2020-06-06|local+energy+market
Net zero energy buildings: A consistent definition framework|Zj-essJ_G94J|https://www.sciencedirect.com/science/article/pii/S0378778812000497|I Sartori , A Napolitano, K Voss|Energy and buildings|2012|Elsevier|... investment (through a national investment fund) in low- and zero-carbon energy projects off-site. These include investments in the local energy infrastructure and financing energy efficient renovation of buildings in the area ...|709|792|2020-06-06|local+energy+market
Innovative solutions for power quality in a deregulated market|pCZP3gTefYQJ|https://ieeexplore.ieee.org/abstract/document/881943/|C Cereda, C Gemme, A Moratto...|... of Electrical Energy ...|2000|ieeexplore.ieee.org|... F. HSTS - an application In the deregulated energy market the capability to offer a higher availability and ... of the energy supply will be one of the parameters used by the Energy Authority for ... foresee the transfer of part of Enel distribution network and clients to local municipalities ...|7|794|2020-06-06|local+energy+market
